F:\Data\IMG\center_2023_05_17_18_14_41_080.jpg, F:\Data\IMG\left_2023_05_17_18_14_41_080.jpg, F:\Data\IMG\right_2023_05_17_18_14_41_080.jpg, -0.4483686, 1, 0, 21.68427
F:\Data\IMG\center_2023_05_17_18_14_41_180.jpg, F:\Data\IMG\left_2023_05_17_18_14_41_180.jpg, F:\Data\IMG\right_2023_05_17_18_14_41_180.jpg, -0.1101575, 1, 0, 22.85139
F:\Data\IMG\center_2023_05_17_18_14_41_281.jpg, F:\Data\IMG\left_2023_05_17_18_14_41_281.jpg, F:\Data\IMG\right_2023_05_17_18_14_41_281.jpg, -0.09355289, 1, 0, 23.82557
F:\Data\IMG\center_2023_05_17_18_14_41_383.jpg, F:\Data\IMG\left_2023_05_17_18_14_41_383.jpg, F:\Data\IMG\right_2023_05_17_18_14_41_383.jpg, -0.3973749, 1, 0, 24.73427
F:\Data\IMG\center_2023_05_17_18_14_41_482.jpg, F:\Data\IMG\left_2023_05_17_18_14_41_482.jpg, F:\Data\IMG\right_2023_05_17_18_14_41_482.jpg, -0.2055777, 1, 0, 25.64419
F:\Data\IMG\center_2023_05_17_18_14_41_584.jpg, F:\Data\IMG\left_2023_05_17_18_14_41_584.jpg, F:\Data\IMG\right_2023_05_17_18_14_41_584.jpg, 0, 1, 0, 26.5875
F:\Data\IMG\center_2023_05_17_18_14_41_685.jpg, F:\Data\IMG\left_2023_05_17_18_14_41_685.jpg, F:\Data\IMG\right_2023_05_17_18_14_41_685.jpg, -0.0646203, 1, 0, 27.52391
F:\Data\IMG\center_2023_05_17_18_14_41_787.jpg, F:\Data\IMG\left_2023_05_17_18_14_41_787.jpg, F:\Data\IMG\right_2023_05_17_18_14_41_787.jpg, -0.3305208, 1, 0, 28.40175
F:\Data\IMG\center_2023_05_17_18_14_41_889.jpg, F:\Data\IMG\left_2023_05_17_18_14_41_889.jpg, F:\Data\IMG\right_2023_05_17_18_14_41_889.jpg, -0.03299971, 1, 0, 29.31377
F:\Data\IMG\center_2023_05_17_18_14_41_991.jpg, F:\Data\IMG\left_2023_05_17_18_14_41_991.jpg, F:\Data\IMG\right_2023_05_17_18_14_41_991.jpg, 0, 1, 0, 30.18348
F:\Data\IMG\center_2023_05_17_18_14_42_091.jpg, F:\Data\IMG\left_2023_05_17_18_14_42_091.jpg, F:\Data\IMG\right_2023_05_17_18_14_42_091.jpg, 0, 1, 0, 30.19027
F:\Data\IMG\center_2023_05_17_18_14_42_192.jpg, F:\Data\IMG\left_2023_05_17_18_14_42_192.jpg, F:\Data\IMG\right_2023_05_17_18_14_42_192.jpg, -0.2096865, 1, 0, 30.18041
F:\Data\IMG\center_2023_05_17_18_14_42_293.jpg, F:\Data\IMG\left_2023_05_17_18_14_42_293.jpg, F:\Data\IMG\right_2023_05_17_18_14_42_293.jpg, -0.1600053, 1, 0, 30.18931
F:\Data\IMG\center_2023_05_17_18_14_42_394.jpg, F:\Data\IMG\left_2023_05_17_18_14_42_394.jpg, F:\Data\IMG\right_2023_05_17_18_14_42_394.jpg, 0, 1, 0, 30.1895
F:\Data\IMG\center_2023_05_17_18_14_42_495.jpg, F:\Data\IMG\left_2023_05_17_18_14_42_495.jpg, F:\Data\IMG\right_2023_05_17_18_14_42_495.jpg, 0, 1, 0, 30.19023
F:\Data\IMG\center_2023_05_17_18_14_42_596.jpg, F:\Data\IMG\left_2023_05_17_18_14_42_596.jpg, F:\Data\IMG\right_2023_05_17_18_14_42_596.jpg, -0.0654906, 1, 0, 30.18962
F:\Data\IMG\center_2023_05_17_18_14_42_697.jpg, F:\Data\IMG\left_2023_05_17_18_14_42_697.jpg, F:\Data\IMG\right_2023_05_17_18_14_42_697.jpg, -0.3633309, 1, 0, 30.16049
F:\Data\IMG\center_2023_05_17_18_14_42_798.jpg, F:\Data\IMG\left_2023_05_17_18_14_42_798.jpg, F:\Data\IMG\right_2023_05_17_18_14_42_798.jpg, -0.2487627, 1, 0, 30.18899
F:\Data\IMG\center_2023_05_17_18_14_42_900.jpg, F:\Data\IMG\left_2023_05_17_18_14_42_900.jpg, F:\Data\IMG\right_2023_05_17_18_14_42_900.jpg, 0, 1, 0, 30.18759
F:\Data\IMG\center_2023_05_17_18_14_43_001.jpg, F:\Data\IMG\left_2023_05_17_18_14_43_001.jpg, F:\Data\IMG\right_2023_05_17_18_14_43_001.jpg, 0, 1, 0, 30.19006
F:\Data\IMG\center_2023_05_17_18_14_43_104.jpg, F:\Data\IMG\left_2023_05_17_18_14_43_104.jpg, F:\Data\IMG\right_2023_05_17_18_14_43_104.jpg, -0.0483249, 1, 0, 30.19004
F:\Data\IMG\center_2023_05_17_18_14_43_206.jpg, F:\Data\IMG\left_2023_05_17_18_14_43_206.jpg, F:\Data\IMG\right_2023_05_17_18_14_43_206.jpg, -0.3479889, 1, 0, 30.1634
F:\Data\IMG\center_2023_05_17_18_14_43_306.jpg, F:\Data\IMG\left_2023_05_17_18_14_43_306.jpg, F:\Data\IMG\right_2023_05_17_18_14_43_306.jpg, -0.254634, 1, 0, 30.18813
F:\Data\IMG\center_2023_05_17_18_14_43_407.jpg, F:\Data\IMG\left_2023_05_17_18_14_43_407.jpg, F:\Data\IMG\right_2023_05_17_18_14_43_407.jpg, 0, 1, 0, 30.187
F:\Data\IMG\center_2023_05_17_18_14_43_508.jpg, F:\Data\IMG\left_2023_05_17_18_14_43_508.jpg, F:\Data\IMG\right_2023_05_17_18_14_43_508.jpg, 0, 1, 0, 30.18995
F:\Data\IMG\center_2023_05_17_18_14_43_611.jpg, F:\Data\IMG\left_2023_05_17_18_14_43_611.jpg, F:\Data\IMG\right_2023_05_17_18_14_43_611.jpg, 0, 1, 0, 30.19026
F:\Data\IMG\center_2023_05_17_18_14_43_713.jpg, F:\Data\IMG\left_2023_05_17_18_14_43_713.jpg, F:\Data\IMG\right_2023_05_17_18_14_43_713.jpg, 0, 1, 0, 30.19044
F:\Data\IMG\center_2023_05_17_18_14_43_813.jpg, F:\Data\IMG\left_2023_05_17_18_14_43_813.jpg, F:\Data\IMG\right_2023_05_17_18_14_43_813.jpg, 0, 1, 0, 30.19031
F:\Data\IMG\center_2023_05_17_18_14_43_914.jpg, F:\Data\IMG\left_2023_05_17_18_14_43_914.jpg, F:\Data\IMG\right_2023_05_17_18_14_43_914.jpg, 0, 1, 0, 30.19031
F:\Data\IMG\center_2023_05_17_18_14_44_016.jpg, F:\Data\IMG\left_2023_05_17_18_14_44_016.jpg, F:\Data\IMG\right_2023_05_17_18_14_44_016.jpg, 0, 1, 0, 30.1903
F:\Data\IMG\center_2023_05_17_18_14_44_117.jpg, F:\Data\IMG\left_2023_05_17_18_14_44_117.jpg, F:\Data\IMG\right_2023_05_17_18_14_44_117.jpg, 0, 1, 0, 30.19031
F:\Data\IMG\center_2023_05_17_18_14_44_217.jpg, F:\Data\IMG\left_2023_05_17_18_14_44_217.jpg, F:\Data\IMG\right_2023_05_17_18_14_44_217.jpg, 0, 1, 0, 30.19029
F:\Data\IMG\center_2023_05_17_18_14_44_318.jpg, F:\Data\IMG\left_2023_05_17_18_14_44_318.jpg, F:\Data\IMG\right_2023_05_17_18_14_44_318.jpg, -0.1645335, 1, 0, 30.18285
F:\Data\IMG\center_2023_05_17_18_14_44_420.jpg, F:\Data\IMG\left_2023_05_17_18_14_44_420.jpg, F:\Data\IMG\right_2023_05_17_18_14_44_420.jpg, -0.2023716, 1, 0, 30.18673
F:\Data\IMG\center_2023_05_17_18_14_44_521.jpg, F:\Data\IMG\left_2023_05_17_18_14_44_521.jpg, F:\Data\IMG\right_2023_05_17_18_14_44_521.jpg, 0, 1, 0, 30.18961
F:\Data\IMG\center_2023_05_17_18_14_44_623.jpg, F:\Data\IMG\left_2023_05_17_18_14_44_623.jpg, F:\Data\IMG\right_2023_05_17_18_14_44_623.jpg, 0, 1, 0, 30.1902
F:\Data\IMG\center_2023_05_17_18_14_44_724.jpg, F:\Data\IMG\left_2023_05_17_18_14_44_724.jpg, F:\Data\IMG\right_2023_05_17_18_14_44_724.jpg, 0, 1, 0, 30.19028
F:\Data\IMG\center_2023_05_17_18_14_44_827.jpg, F:\Data\IMG\left_2023_05_17_18_14_44_827.jpg, F:\Data\IMG\right_2023_05_17_18_14_44_827.jpg, -0.1487208, 1, 0, 30.18481
F:\Data\IMG\center_2023_05_17_18_14_44_928.jpg, F:\Data\IMG\left_2023_05_17_18_14_44_928.jpg, F:\Data\IMG\right_2023_05_17_18_14_44_928.jpg, 0, 1, 0, 30.19012
F:\Data\IMG\center_2023_05_17_18_14_45_030.jpg, F:\Data\IMG\left_2023_05_17_18_14_45_030.jpg, F:\Data\IMG\right_2023_05_17_18_14_45_030.jpg, 0, 1, 0, 30.1902
F:\Data\IMG\center_2023_05_17_18_14_45_131.jpg, F:\Data\IMG\left_2023_05_17_18_14_45_131.jpg, F:\Data\IMG\right_2023_05_17_18_14_45_131.jpg, 0, 1, 0, 30.19035
F:\Data\IMG\center_2023_05_17_18_14_45_234.jpg, F:\Data\IMG\left_2023_05_17_18_14_45_234.jpg, F:\Data\IMG\right_2023_05_17_18_14_45_234.jpg, -0.0081771, 1, 0, 30.19033
F:\Data\IMG\center_2023_05_17_18_14_45_336.jpg, F:\Data\IMG\left_2023_05_17_18_14_45_336.jpg, F:\Data\IMG\right_2023_05_17_18_14_45_336.jpg, -0.1423005, 1, 0, 30.18574
F:\Data\IMG\center_2023_05_17_18_14_45_436.jpg, F:\Data\IMG\left_2023_05_17_18_14_45_436.jpg, F:\Data\IMG\right_2023_05_17_18_14_45_436.jpg, 0, 1, 0, 30.19006
F:\Data\IMG\center_2023_05_17_18_14_45_538.jpg, F:\Data\IMG\left_2023_05_17_18_14_45_538.jpg, F:\Data\IMG\right_2023_05_17_18_14_45_538.jpg, 0, 1, 0, 30.19024
F:\Data\IMG\center_2023_05_17_18_14_45_640.jpg, F:\Data\IMG\left_2023_05_17_18_14_45_640.jpg, F:\Data\IMG\right_2023_05_17_18_14_45_640.jpg, -0.08143141, 1, 0, 30.18899
F:\Data\IMG\center_2023_05_17_18_14_45_741.jpg, F:\Data\IMG\left_2023_05_17_18_14_45_741.jpg, F:\Data\IMG\right_2023_05_17_18_14_45_741.jpg, -0.4396179, 1, 0, 30.15172
F:\Data\IMG\center_2023_05_17_18_14_45_841.jpg, F:\Data\IMG\left_2023_05_17_18_14_45_841.jpg, F:\Data\IMG\right_2023_05_17_18_14_45_841.jpg, -0.1376502, 1, 0, 30.19218
F:\Data\IMG\center_2023_05_17_18_14_45_945.jpg, F:\Data\IMG\left_2023_05_17_18_14_45_945.jpg, F:\Data\IMG\right_2023_05_17_18_14_45_945.jpg, 0, 1, 0, 30.18891
F:\Data\IMG\center_2023_05_17_18_14_46_046.jpg, F:\Data\IMG\left_2023_05_17_18_14_46_046.jpg, F:\Data\IMG\right_2023_05_17_18_14_46_046.jpg, 0, 1, 0, 30.19016
F:\Data\IMG\center_2023_05_17_18_14_46_149.jpg, F:\Data\IMG\left_2023_05_17_18_14_46_149.jpg, F:\Data\IMG\right_2023_05_17_18_14_46_149.jpg, 0, 1, 0, 30.19028
F:\Data\IMG\center_2023_05_17_18_14_46_250.jpg, F:\Data\IMG\left_2023_05_17_18_14_46_250.jpg, F:\Data\IMG\right_2023_05_17_18_14_46_250.jpg, -0.2003841, 1, 0, 30.18041
F:\Data\IMG\center_2023_05_17_18_14_46_350.jpg, F:\Data\IMG\left_2023_05_17_18_14_46_350.jpg, F:\Data\IMG\right_2023_05_17_18_14_46_350.jpg, 0, 1, 0, 30.18992
F:\Data\IMG\center_2023_05_17_18_14_46_450.jpg, F:\Data\IMG\left_2023_05_17_18_14_46_450.jpg, F:\Data\IMG\right_2023_05_17_18_14_46_450.jpg, 0, 1, 0, 30.19029
F:\Data\IMG\center_2023_05_17_18_14_46_550.jpg, F:\Data\IMG\left_2023_05_17_18_14_46_550.jpg, F:\Data\IMG\right_2023_05_17_18_14_46_550.jpg, 0, 1, 0, 30.19031
F:\Data\IMG\center_2023_05_17_18_14_46_653.jpg, F:\Data\IMG\left_2023_05_17_18_14_46_653.jpg, F:\Data\IMG\right_2023_05_17_18_14_46_653.jpg, -0.2158149, 1, 0, 30.17834
F:\Data\IMG\center_2023_05_17_18_14_46_753.jpg, F:\Data\IMG\left_2023_05_17_18_14_46_753.jpg, F:\Data\IMG\right_2023_05_17_18_14_46_753.jpg, -0.3914163, 1, 0, 30.16248
F:\Data\IMG\center_2023_05_17_18_14_46_854.jpg, F:\Data\IMG\left_2023_05_17_18_14_46_854.jpg, F:\Data\IMG\right_2023_05_17_18_14_46_854.jpg, -0.08962443, 1, 0, 30.19171
F:\Data\IMG\center_2023_05_17_18_14_46_955.jpg, F:\Data\IMG\left_2023_05_17_18_14_46_955.jpg, F:\Data\IMG\right_2023_05_17_18_14_46_955.jpg, 0, 1, 0, 30.18924
F:\Data\IMG\center_2023_05_17_18_14_47_055.jpg, F:\Data\IMG\left_2023_05_17_18_14_47_055.jpg, F:\Data\IMG\right_2023_05_17_18_14_47_055.jpg, 0, 1, 0, 30.19074
F:\Data\IMG\center_2023_05_17_18_14_47_157.jpg, F:\Data\IMG\left_2023_05_17_18_14_47_157.jpg, F:\Data\IMG\right_2023_05_17_18_14_47_157.jpg, 0, 1, 0, 30.19031
F:\Data\IMG\center_2023_05_17_18_14_47_257.jpg, F:\Data\IMG\left_2023_05_17_18_14_47_257.jpg, F:\Data\IMG\right_2023_05_17_18_14_47_257.jpg, 0, 1, 0, 30.19051
F:\Data\IMG\center_2023_05_17_18_14_47_358.jpg, F:\Data\IMG\left_2023_05_17_18_14_47_358.jpg, F:\Data\IMG\right_2023_05_17_18_14_47_358.jpg, 0, 1, 0, 30.19032
F:\Data\IMG\center_2023_05_17_18_14_47_458.jpg, F:\Data\IMG\left_2023_05_17_18_14_47_458.jpg, F:\Data\IMG\right_2023_05_17_18_14_47_458.jpg, -0.0337884, 1, 0, 30.19002
F:\Data\IMG\center_2023_05_17_18_14_47_563.jpg, F:\Data\IMG\left_2023_05_17_18_14_47_563.jpg, F:\Data\IMG\right_2023_05_17_18_14_47_563.jpg, -0.270498, 1, 0, 30.17358
F:\Data\IMG\center_2023_05_17_18_14_47_664.jpg, F:\Data\IMG\left_2023_05_17_18_14_47_664.jpg, F:\Data\IMG\right_2023_05_17_18_14_47_664.jpg, 0, 1, 0, 30.18874
F:\Data\IMG\center_2023_05_17_18_14_47_766.jpg, F:\Data\IMG\left_2023_05_17_18_14_47_766.jpg, F:\Data\IMG\right_2023_05_17_18_14_47_766.jpg, 0, 1, 0, 30.19003
F:\Data\IMG\center_2023_05_17_18_14_47_869.jpg, F:\Data\IMG\left_2023_05_17_18_14_47_869.jpg, F:\Data\IMG\right_2023_05_17_18_14_47_869.jpg, 0, 1, 0, 30.19028
F:\Data\IMG\center_2023_05_17_18_14_47_971.jpg, F:\Data\IMG\left_2023_05_17_18_14_47_971.jpg, F:\Data\IMG\right_2023_05_17_18_14_47_971.jpg, -0.0267633, 1, 0, 30.19019
F:\Data\IMG\center_2023_05_17_18_14_48_072.jpg, F:\Data\IMG\left_2023_05_17_18_14_48_072.jpg, F:\Data\IMG\right_2023_05_17_18_14_48_072.jpg, -0.3207275, 1, 0, 30.16534
F:\Data\IMG\center_2023_05_17_18_14_48_172.jpg, F:\Data\IMG\left_2023_05_17_18_14_48_172.jpg, F:\Data\IMG\right_2023_05_17_18_14_48_172.jpg, -0.05407521, 1, 0, 30.19094
F:\Data\IMG\center_2023_05_17_18_14_48_273.jpg, F:\Data\IMG\left_2023_05_17_18_14_48_273.jpg, F:\Data\IMG\right_2023_05_17_18_14_48_273.jpg, 0, 1, 0, 30.18974
F:\Data\IMG\center_2023_05_17_18_14_48_375.jpg, F:\Data\IMG\left_2023_05_17_18_14_48_375.jpg, F:\Data\IMG\right_2023_05_17_18_14_48_375.jpg, 0, 1, 0, 30.19028
F:\Data\IMG\center_2023_05_17_18_14_48_476.jpg, F:\Data\IMG\left_2023_05_17_18_14_48_476.jpg, F:\Data\IMG\right_2023_05_17_18_14_48_476.jpg, 0, 1, 0, 30.19027
F:\Data\IMG\center_2023_05_17_18_14_48_578.jpg, F:\Data\IMG\left_2023_05_17_18_14_48_578.jpg, F:\Data\IMG\right_2023_05_17_18_14_48_578.jpg, 0, 1, 0, 30.19032
F:\Data\IMG\center_2023_05_17_18_14_48_680.jpg, F:\Data\IMG\left_2023_05_17_18_14_48_680.jpg, F:\Data\IMG\right_2023_05_17_18_14_48_680.jpg, 0, 1, 0, 30.19029
F:\Data\IMG\center_2023_05_17_18_14_48_782.jpg, F:\Data\IMG\left_2023_05_17_18_14_48_782.jpg, F:\Data\IMG\right_2023_05_17_18_14_48_782.jpg, 0, 1, 0, 30.19031
F:\Data\IMG\center_2023_05_17_18_14_48_882.jpg, F:\Data\IMG\left_2023_05_17_18_14_48_882.jpg, F:\Data\IMG\right_2023_05_17_18_14_48_882.jpg, 0, 1, 0, 30.1903
F:\Data\IMG\center_2023_05_17_18_14_48_985.jpg, F:\Data\IMG\left_2023_05_17_18_14_48_985.jpg, F:\Data\IMG\right_2023_05_17_18_14_48_985.jpg, 0, 1, 0, 30.19031
F:\Data\IMG\center_2023_05_17_18_14_49_087.jpg, F:\Data\IMG\left_2023_05_17_18_14_49_087.jpg, F:\Data\IMG\right_2023_05_17_18_14_49_087.jpg, 0, 1, 0, 30.18986
F:\Data\IMG\center_2023_05_17_18_14_49_190.jpg, F:\Data\IMG\left_2023_05_17_18_14_49_190.jpg, F:\Data\IMG\right_2023_05_17_18_14_49_190.jpg, 0, 1, 0, 30.19029
F:\Data\IMG\center_2023_05_17_18_14_49_292.jpg, F:\Data\IMG\left_2023_05_17_18_14_49_292.jpg, F:\Data\IMG\right_2023_05_17_18_14_49_292.jpg, 0, 1, 0, 30.1902
F:\Data\IMG\center_2023_05_17_18_14_49_393.jpg, F:\Data\IMG\left_2023_05_17_18_14_49_393.jpg, F:\Data\IMG\right_2023_05_17_18_14_49_393.jpg, 0, 1, 0, 30.19032
F:\Data\IMG\center_2023_05_17_18_14_49_495.jpg, F:\Data\IMG\left_2023_05_17_18_14_49_495.jpg, F:\Data\IMG\right_2023_05_17_18_14_49_495.jpg, -0.08376571, 1, 0, 30.18858
F:\Data\IMG\center_2023_05_17_18_14_49_595.jpg, F:\Data\IMG\left_2023_05_17_18_14_49_595.jpg, F:\Data\IMG\right_2023_05_17_18_14_49_595.jpg, -0.2877438, 1, 0, 30.17136
F:\Data\IMG\center_2023_05_17_18_14_49_696.jpg, F:\Data\IMG\left_2023_05_17_18_14_49_696.jpg, F:\Data\IMG\right_2023_05_17_18_14_49_696.jpg, 0, 1, 0, 30.18882
F:\Data\IMG\center_2023_05_17_18_14_49_796.jpg, F:\Data\IMG\left_2023_05_17_18_14_49_796.jpg, F:\Data\IMG\right_2023_05_17_18_14_49_796.jpg, 0, 1, 0, 30.18997
F:\Data\IMG\center_2023_05_17_18_14_49_898.jpg, F:\Data\IMG\left_2023_05_17_18_14_49_898.jpg, F:\Data\IMG\right_2023_05_17_18_14_49_898.jpg, -0.050466, 1, 0, 30.19
F:\Data\IMG\center_2023_05_17_18_14_50_000.jpg, F:\Data\IMG\left_2023_05_17_18_14_50_000.jpg, F:\Data\IMG\right_2023_05_17_18_14_50_000.jpg, -0.04083632, 1, 0, 30.19059
F:\Data\IMG\center_2023_05_17_18_14_50_101.jpg, F:\Data\IMG\left_2023_05_17_18_14_50_101.jpg, F:\Data\IMG\right_2023_05_17_18_14_50_101.jpg, 0, 1, 0, 30.19016
F:\Data\IMG\center_2023_05_17_18_14_50_202.jpg, F:\Data\IMG\left_2023_05_17_18_14_50_202.jpg, F:\Data\IMG\right_2023_05_17_18_14_50_202.jpg, 0, 1, 0, 30.19029
F:\Data\IMG\center_2023_05_17_18_14_50_304.jpg, F:\Data\IMG\left_2023_05_17_18_14_50_304.jpg, F:\Data\IMG\right_2023_05_17_18_14_50_304.jpg, 0, 1, 0, 30.19029
F:\Data\IMG\center_2023_05_17_18_14_50_405.jpg, F:\Data\IMG\left_2023_05_17_18_14_50_405.jpg, F:\Data\IMG\right_2023_05_17_18_14_50_405.jpg, 0, 1, 0, 30.1903
F:\Data\IMG\center_2023_05_17_18_14_50_506.jpg, F:\Data\IMG\left_2023_05_17_18_14_50_506.jpg, F:\Data\IMG\right_2023_05_17_18_14_50_506.jpg, -0.1067046, 1, 0, 30.18738
